User_ID,Subscription_ID,Country_code,Age,Gender,Device_ID,Device_Type,Subscription_Type,Country
1032,0,ca,29,Male,1,Smartphone,Basic,Canada
1033,1,gb,38,Male,2,Tablet,Standard,United Kingdom
1034,2,au,40,Female,2,Tablet,Premium,Australia
1035,0,de,43,Male,1,Smartphone,Basic,Germany
1036,2,fr,27,Female,1,Smartphone,Premium,France
1037,0,br,37,Female,2,Tablet,Basic,Brazil
1038,1,mx,30,Male,1,Smartphone,Standard,Mexico
1039,1,es,50,Male,3,Laptop,Standard,Spain
1040,0,it,51,Male,1,Smartphone,Basic,Italy
1041,2,es,37,Female,3,Laptop,Premium,Spain
1042,0,es,35,Female,2,Tablet,Basic,Spain
1043,1,us,35,Male,2,Tablet,Standard,United States
1044,2,ca,46,Male,2,Tablet,Premium,Canada
1045,0,us,27,Male,2,Tablet,Basic,United States
1046,0,us,27,Male,3,Laptop,Basic,United States
1047,0,ca,39,Female,3,Laptop,Basic,Canada
1048,1,gb,51,Male,2,Tablet,Standard,United Kingdom
1049,2,au,41,Male,1,Smartphone,Premium,Australia
1050,0,de,30,Female,4,Smart TV,Basic,Germany
1051,0,fr,46,Male,3,Laptop,Basic,France
1052,2,br,31,Male,2,Tablet,Premium,Brazil
1053,1,mx,49,Male,1,Smartphone,Standard,Mexico
1054,1,es,39,Female,2,Tablet,Standard,Spain
1055,0,it,47,Male,1,Smartphone,Basic,Italy
1056,2,es,36,Female,2,Tablet,Premium,Spain
1057,1,es,42,Female,2,Tablet,Standard,Spain
1058,0,us,28,Female,4,Smart TV,Basic,United States
1059,1,ca,43,Male,2,Tablet,Standard,Canada
1060,2,us,50,Female,3,Laptop,Premium,United States
1061,0,us,30,Female,2,Tablet,Basic,United States
1062,2,ca,34,Female,3,Laptop,Premium,Canada
1063,1,gb,35,Female,3,Laptop,Standard,United Kingdom
1064,0,au,29,Male,2,Tablet,Basic,Australia
1065,1,de,33,Male,4,Smart TV,Standard,Germany
1066,2,fr,47,Male,3,Laptop,Premium,France
1067,0,br,32,Female,2,Tablet,Basic,Brazil
1068,1,mx,34,Female,2,Tablet,Standard,Mexico
1069,2,es,46,Male,4,Smart TV,Premium,Spain
1070,0,it,31,Male,2,Tablet,Basic,Italy
1071,2,es,40,Female,2,Tablet,Premium,Spain
1072,0,es,38,Female,2,Tablet,Basic,Spain
1073,1,us,31,Male,4,Smart TV,Standard,United States
1074,1,ca,46,Female,1,Smartphone,Standard,Canada
1075,0,us,43,Male,4,Smart TV,Basic,United States
1076,2,us,38,Female,3,Laptop,Premium,United States
1077,0,ca,38,Female,3,Laptop,Basic,Canada
1078,1,gb,27,Male,3,Laptop,Standard,United Kingdom
1079,2,au,49,Female,2,Tablet,Premium,Australia
1080,0,de,33,Male,1,Smartphone,Basic,Germany
1081,2,fr,40,Female,1,Smartphone,Premium,France
1082,0,br,27,Male,2,Tablet,Basic,Brazil
1083,1,mx,28,Female,3,Laptop,Standard,Mexico
1084,1,es,30,Male,1,Smartphone,Standard,Spain
1085,0,it,33,Female,1,Smartphone,Basic,Italy
1086,2,es,51,Female,2,Tablet,Premium,Spain
1087,0,es,51,Male,2,Tablet,Basic,Spain
1088,1,us,50,Female,1,Smartphone,Standard,United States
1089,2,ca,46,Female,2,Tablet,Premium,Canada
1090,0,us,31,Male,4,Smart TV,Basic,United States
1091,2,us,46,Female,1,Smartphone,Premium,United States
1092,0,ca,41,Male,4,Smart TV,Basic,Canada
1093,1,gb,36,Male,1,Smartphone,Standard,United Kingdom
1094,1,au,45,Female,2,Tablet,Standard,Australia
1095,0,de,36,Male,1,Smartphone,Basic,Germany
1096,2,fr,28,Male,1,Smartphone,Premium,France
1097,0,br,45,Female,1,Smartphone,Basic,Brazil
1098,1,mx,39,Female,1,Smartphone,Standard,Mexico
1099,2,es,51,Female,3,Laptop,Premium,Spain
1100,0,it,37,Male,3,Laptop,Basic,Italy
1101,2,es,33,Female,2,Tablet,Premium,Spain
1102,0,es,32,Female,1,Smartphone,Basic,Spain
1103,1,us,49,Female,2,Tablet,Standard,United States
1104,1,ca,37,Female,4,Smart TV,Standard,Canada
1105,0,us,39,Male,2,Tablet,Basic,United States
1106,2,us,37,Male,4,Smart TV,Premium,United States
1107,0,ca,36,Female,4,Smart TV,Basic,Canada
1108,1,gb,34,Male,3,Laptop,Standard,United Kingdom
1109,2,au,51,Female,1,Smartphone,Premium,Australia
1110,0,de,41,Female,2,Tablet,Basic,Germany
1111,2,fr,51,Male,4,Smart TV,Premium,France
1112,0,br,31,Female,2,Tablet,Basic,Brazil
1113,1,mx,44,Male,3,Laptop,Standard,Mexico
1114,1,es,50,Male,4,Smart TV,Standard,Spain
1115,0,it,33,Male,3,Laptop,Basic,Italy
1116,2,es,44,Female,3,Laptop,Premium,Spain
1117,0,es,42,Female,2,Tablet,Basic,Spain
1118,1,us,35,Male,4,Smart TV,Standard,United States
1119,2,ca,48,Male,1,Smartphone,Premium,Canada
1120,0,us,51,Female,1,Smartphone,Basic,United States
1121,0,us,44,Female,4,Smart TV,Basic,United States
1122,0,ca,37,Female,1,Smartphone,Basic,Canada
1123,1,gb,35,Female,3,Laptop,Standard,United Kingdom
1124,2,au,32,Male,3,Laptop,Premium,Australia
1125,0,de,46,Female,2,Tablet,Basic,Germany
1126,0,fr,39,Female,3,Laptop,Basic,France
1127,2,br,33,Female,2,Tablet,Premium,Brazil
1128,1,mx,42,Male,2,Tablet,Standard,Mexico
1129,1,es,37,Female,1,Smartphone,Standard,Spain
1130,0,it,27,Female,4,Smart TV,Basic,Italy
1131,2,es,34,Female,3,Laptop,Premium,Spain
1132,1,es,51,Male,3,Laptop,Standard,Spain
1133,0,us,42,Male,3,Laptop,Basic,United States
1134,1,ca,46,Female,4,Smart TV,Standard,Canada
1135,2,us,36,Male,3,Laptop,Premium,United States
1136,0,us,46,Male,1,Smartphone,Basic,United States
1137,2,ca,51,Male,4,Smart TV,Premium,Canada
1138,1,gb,45,Female,1,Smartphone,Standard,United Kingdom
1139,0,au,33,Male,1,Smartphone,Basic,Australia
1140,1,de,31,Female,4,Smart TV,Standard,Germany
1141,2,fr,48,Female,4,Smart TV,Premium,France
1142,0,br,47,Female,3,Laptop,Basic,Brazil
1143,1,mx,43,Male,4,Smart TV,Standard,Mexico
1144,2,es,39,Male,2,Tablet,Premium,Spain
1145,0,it,46,Male,4,Smart TV,Basic,Italy
1146,2,es,46,Female,1,Smartphone,Premium,Spain
1147,0,es,40,Female,2,Tablet,Basic,Spain
1148,1,us,38,Male,1,Smartphone,Standard,United States
1149,1,ca,48,Female,2,Tablet,Standard,Canada
1150,0,us,38,Male,2,Tablet,Basic,United States
1151,2,us,43,Male,3,Laptop,Premium,United States
1152,0,ca,29,Male,1,Smartphone,Basic,Canada
1153,1,gb,32,Female,3,Laptop,Standard,United Kingdom
1154,2,au,32,Female,3,Laptop,Premium,Australia
1155,0,de,49,Female,3,Laptop,Basic,Germany
1156,2,fr,51,Female,3,Laptop,Premium,France
1157,0,br,32,Male,4,Smart TV,Basic,Brazil
1158,1,mx,35,Female,4,Smart TV,Standard,Mexico
1159,1,es,41,Male,3,Laptop,Standard,Spain
1160,0,it,43,Female,4,Smart TV,Basic,Italy
1161,2,es,41,Male,1,Smartphone,Premium,Spain
1162,0,es,51,Male,4,Smart TV,Basic,Spain
1163,1,us,47,Female,4,Smart TV,Standard,United States
1164,2,ca,39,Male,4,Smart TV,Premium,Canada
1165,0,us,51,Male,1,Smartphone,Basic,United States
1166,2,us,39,Female,2,Tablet,Premium,United States
1167,0,ca,45,Male,2,Tablet,Basic,Canada
1168,1,gb,42,Male,3,Laptop,Standard,United Kingdom
1169,1,au,48,Male,1,Smartphone,Standard,Australia
1170,0,de,33,Male,4,Smart TV,Basic,Germany
1171,2,fr,47,Female,1,Smartphone,Premium,France
1172,0,br,51,Female,4,Smart TV,Basic,Brazil
1173,1,mx,27,Male,1,Smartphone,Standard,Mexico
1174,2,es,44,Female,3,Laptop,Premium,Spain
1175,0,it,41,Male,3,Laptop,Basic,Italy
1176,2,es,37,Male,4,Smart TV,Premium,Spain
1177,0,es,48,Male,2,Tablet,Basic,Spain
1178,1,us,30,Male,4,Smart TV,Standard,United States
1179,1,ca,44,Female,1,Smartphone,Standard,Canada
1180,0,us,34,Female,4,Smart TV,Basic,United States
1181,2,us,40,Female,3,Laptop,Premium,United States
1182,0,ca,28,Female,1,Smartphone,Basic,Canada
1183,1,gb,44,Female,2,Tablet,Standard,United Kingdom
1184,2,au,38,Female,3,Laptop,Premium,Australia
1185,0,de,49,Male,4,Smart TV,Basic,Germany
1186,2,fr,32,Female,4,Smart TV,Premium,France
1187,0,br,47,Female,4,Smart TV,Basic,Brazil
1188,1,mx,44,Male,2,Tablet,Standard,Mexico
1189,1,es,33,Male,1,Smartphone,Standard,Spain
1190,0,it,32,Male,3,Laptop,Basic,Italy
1191,2,es,27,Female,1,Smartphone,Premium,Spain
1192,0,es,37,Male,3,Laptop,Basic,Spain
1193,1,us,34,Male,2,Tablet,Standard,United States
1194,2,ca,40,Male,4,Smart TV,Premium,Canada
1195,0,us,45,Female,4,Smart TV,Basic,United States
1196,0,us,29,Female,2,Tablet,Basic,United States
1197,0,ca,35,Male,4,Smart TV,Basic,Canada
1198,1,gb,38,Female,3,Laptop,Standard,United Kingdom
1199,2,au,48,Female,4,Smart TV,Premium,Australia
1200,0,de,36,Male,1,Smartphone,Basic,Germany
1201,0,fr,41,Male,4,Smart TV,Basic,France
1202,2,br,27,Male,4,Smart TV,Premium,Brazil
1203,1,mx,41,Male,4,Smart TV,Standard,Mexico
1204,1,es,42,Male,3,Laptop,Standard,Spain
1205,0,it,40,Female,3,Laptop,Basic,Italy
1206,2,es,32,Male,4,Smart TV,Premium,Spain
1207,1,es,33,Male,4,Smart TV,Standard,Spain
1208,0,us,34,Male,1,Smartphone,Basic,United States
1209,1,ca,29,Male,2,Tablet,Standard,Canada
1210,2,us,50,Male,4,Smart TV,Premium,United States
1211,0,us,29,Female,3,Laptop,Basic,United States
1212,2,ca,40,Female,2,Tablet,Premium,Canada
1213,1,gb,27,Male,4,Smart TV,Standard,United Kingdom
1214,0,au,51,Female,1,Smartphone,Basic,Australia
1215,1,de,41,Female,3,Laptop,Standard,Germany
1216,2,fr,28,Female,2,Tablet,Premium,France
1217,0,br,42,Male,3,Laptop,Basic,Brazil
1218,1,mx,40,Male,3,Laptop,Standard,Mexico
1219,2,es,48,Female,1,Smartphone,Premium,Spain
1220,0,it,28,Male,4,Smart TV,Basic,Italy
1221,2,es,40,Male,4,Smart TV,Premium,Spain
1222,0,es,33,Female,2,Tablet,Basic,Spain
1223,1,us,33,Male,1,Smartphone,Standard,United States
1224,1,ca,47,Female,1,Smartphone,Standard,Canada
1225,0,us,50,Female,4,Smart TV,Basic,United States
1226,2,us,38,Male,1,Smartphone,Premium,United States
1227,0,ca,36,Female,2,Tablet,Basic,Canada
1228,1,gb,38,Female,2,Tablet,Standard,United Kingdom
1229,2,au,49,Male,1,Smartphone,Premium,Australia
1230,0,de,40,Female,4,Smart TV,Basic,Germany
1231,2,fr,51,Male,2,Tablet,Premium,France
1232,0,br,42,Female,1,Smartphone,Basic,Brazil
1233,1,mx,41,Female,1,Smartphone,Standard,Mexico
1234,1,es,48,Female,1,Smartphone,Standard,Spain
1235,0,it,39,Female,2,Tablet,Basic,Italy
1236,2,es,35,Female,2,Tablet,Premium,Spain
1237,0,es,32,Female,2,Tablet,Basic,Spain
1238,1,us,28,Female,1,Smartphone,Standard,United States
1239,2,ca,27,Male,3,Laptop,Premium,Canada
1240,0,us,30,Female,3,Laptop,Basic,United States
1241,2,us,47,Female,3,Laptop,Premium,United States
1242,0,ca,49,Female,2,Tablet,Basic,Canada
1243,1,gb,43,Female,1,Smartphone,Standard,United Kingdom
1244,1,au,42,Male,2,Tablet,Standard,Australia
1245,0,de,29,Female,1,Smartphone,Basic,Germany
1246,2,fr,35,Female,1,Smartphone,Premium,France
1247,0,br,41,Female,1,Smartphone,Basic,Brazil
1248,1,mx,47,Female,4,Smart TV,Standard,Mexico
1249,2,es,28,Female,4,Smart TV,Premium,Spain
1250,0,it,44,Female,1,Smartphone,Basic,Italy
1251,2,es,28,Female,2,Tablet,Premium,Spain
1252,0,es,51,Male,3,Laptop,Basic,Spain
1253,1,us,48,Male,3,Laptop,Standard,United States
1254,1,ca,49,Female,2,Tablet,Standard,Canada
1255,0,us,50,Male,4,Smart TV,Basic,United States
1256,2,us,43,Male,3,Laptop,Premium,United States
1257,0,ca,32,Male,4,Smart TV,Basic,Canada
1258,1,gb,42,Female,2,Tablet,Standard,United Kingdom
1259,2,au,41,Female,3,Laptop,Premium,Australia
1260,0,de,31,Male,3,Laptop,Basic,Germany
1261,2,fr,37,Female,4,Smart TV,Premium,France
1262,0,br,46,Male,4,Smart TV,Basic,Brazil
1263,1,mx,30,Female,2,Tablet,Standard,Mexico
1264,1,es,30,Female,4,Smart TV,Standard,Spain
1265,0,it,34,Female,2,Tablet,Basic,Italy
1266,2,es,47,Female,3,Laptop,Premium,Spain
1267,0,es,41,Male,2,Tablet,Basic,Spain
1268,1,us,42,Female,3,Laptop,Standard,United States
1269,2,ca,48,Female,1,Smartphone,Premium,Canada
1270,0,us,30,Female,4,Smart TV,Basic,United States
1271,0,us,51,Male,1,Smartphone,Basic,United States
1272,0,ca,27,Male,1,Smartphone,Basic,Canada
1273,1,gb,38,Male,2,Tablet,Standard,United Kingdom
1274,2,au,29,Female,4,Smart TV,Premium,Australia
1275,0,de,40,Female,1,Smartphone,Basic,Germany
1276,0,fr,31,Female,3,Laptop,Basic,France
1277,2,br,30,Male,1,Smartphone,Premium,Brazil
1278,1,mx,44,Male,3,Laptop,Standard,Mexico
1279,1,es,34,Female,2,Tablet,Standard,Spain
1280,0,it,28,Female,3,Laptop,Basic,Italy
1281,2,es,41,Female,3,Laptop,Premium,Spain
1282,1,es,43,Male,2,Tablet,Standard,Spain
1283,0,us,33,Male,3,Laptop,Basic,United States
1284,1,ca,32,Female,2,Tablet,Standard,Canada
1285,2,us,39,Male,4,Smart TV,Premium,United States
1286,0,us,37,Male,3,Laptop,Basic,United States
1287,2,ca,46,Male,2,Tablet,Premium,Canada
1288,1,gb,39,Male,1,Smartphone,Standard,United Kingdom
1289,0,au,46,Female,2,Tablet,Basic,Australia
1290,1,de,43,Male,3,Laptop,Standard,Germany
1291,2,fr,32,Female,3,Laptop,Premium,France
1292,0,br,30,Female,4,Smart TV,Basic,Brazil
1293,1,mx,40,Female,2,Tablet,Standard,Mexico
1294,2,es,51,Female,1,Smartphone,Premium,Spain
1295,0,it,40,Female,1,Smartphone,Basic,Italy
1296,2,es,28,Male,4,Smart TV,Premium,Spain
1297,0,es,51,Female,1,Smartphone,Basic,Spain
1298,1,us,27,Male,3,Laptop,Standard,United States
1299,1,ca,35,Male,4,Smart TV,Standard,Canada
1300,0,us,37,Male,3,Laptop,Basic,United States
1301,2,us,51,Male,4,Smart TV,Premium,United States
1302,0,ca,40,Male,4,Smart TV,Basic,Canada
1303,1,gb,38,Male,3,Laptop,Standard,United Kingdom
1304,2,au,48,Female,3,Laptop,Premium,Australia
1305,0,de,49,Male,1,Smartphone,Basic,Germany
1306,2,fr,33,Female,3,Laptop,Premium,France
1307,0,br,34,Female,2,Tablet,Basic,Brazil
1308,1,mx,39,Male,2,Tablet,Standard,Mexico
1309,1,es,37,Female,2,Tablet,Standard,Spain
1310,0,it,44,Male,3,Laptop,Basic,Italy
1311,2,es,35,Male,2,Tablet,Premium,Spain
1312,0,es,31,Female,3,Laptop,Basic,Spain
1313,1,us,39,Male,4,Smart TV,Standard,United States
1314,2,ca,38,Male,2,Tablet,Premium,Canada
1315,0,us,42,Male,1,Smartphone,Basic,United States
1316,2,us,48,Female,2,Tablet,Premium,United States
1317,0,ca,31,Male,2,Tablet,Basic,Canada
1318,1,gb,42,Male,1,Smartphone,Standard,United Kingdom
1319,1,au,35,Male,1,Smartphone,Standard,Australia
1320,0,de,39,Male,3,Laptop,Basic,Germany
1321,2,fr,50,Female,2,Tablet,Premium,France
1322,0,br,40,Male,1,Smartphone,Basic,Brazil
1323,1,mx,29,Male,1,Smartphone,Standard,Mexico
1324,2,es,48,Female,4,Smart TV,Premium,Spain
1325,0,it,34,Male,1,Smartphone,Basic,Italy
1326,2,es,48,Male,1,Smartphone,Premium,Spain
1327,0,es,48,Male,3,Laptop,Basic,Spain
1328,1,us,35,Female,2,Tablet,Standard,United States
1329,1,ca,29,Male,3,Laptop,Standard,Canada
1330,0,us,47,Female,4,Smart TV,Basic,United States
1331,2,us,36,Male,1,Smartphone,Premium,United States
1332,0,ca,40,Female,1,Smartphone,Basic,Canada
1333,1,gb,51,Male,2,Tablet,Standard,United Kingdom
1334,2,au,37,Male,4,Smart TV,Premium,Australia
1335,0,de,36,Male,2,Tablet,Basic,Germany
1336,2,fr,45,Male,2,Tablet,Premium,France
1337,0,br,31,Female,2,Tablet,Basic,Brazil
1338,1,mx,45,Female,3,Laptop,Standard,Mexico
1339,1,es,30,Male,3,Laptop,Standard,Spain
1340,0,it,40,Female,1,Smartphone,Basic,Italy
1341,2,es,44,Female,4,Smart TV,Premium,Spain
1342,0,es,36,Female,3,Laptop,Basic,Spain
1343,1,us,36,Male,2,Tablet,Standard,United States
1344,2,ca,32,Female,1,Smartphone,Premium,Canada
1345,0,us,46,Male,4,Smart TV,Basic,United States
1346,0,us,39,Female,4,Smart TV,Basic,United States
1347,0,ca,30,Male,4,Smart TV,Basic,Canada
1348,1,gb,34,Male,3,Laptop,Standard,United Kingdom
1349,2,au,28,Male,3,Laptop,Premium,Australia
1350,0,de,39,Female,1,Smartphone,Basic,Germany
1351,0,fr,34,Female,3,Laptop,Basic,France
1352,2,br,42,Male,3,Laptop,Premium,Brazil
1353,1,mx,29,Female,2,Tablet,Standard,Mexico
1354,1,es,29,Male,2,Tablet,Standard,Spain
1355,0,it,30,Male,2,Tablet,Basic,Italy
1356,2,es,51,Male,1,Smartphone,Premium,Spain
1357,1,es,51,Male,4,Smart TV,Standard,Spain
1358,0,us,44,Male,2,Tablet,Basic,United States
1359,1,ca,35,Male,3,Laptop,Standard,Canada
1360,2,us,39,Male,4,Smart TV,Premium,United States
1361,0,us,41,Female,3,Laptop,Basic,United States
1362,2,ca,44,Female,3,Laptop,Premium,Canada
1363,1,gb,29,Male,3,Laptop,Standard,United Kingdom
1364,0,au,47,Male,2,Tablet,Basic,Australia
1365,1,de,28,Female,1,Smartphone,Standard,Germany
1366,2,fr,45,Male,3,Laptop,Premium,France
1367,0,br,28,Female,1,Smartphone,Basic,Brazil
1368,1,mx,31,Female,3,Laptop,Standard,Mexico
1369,2,es,47,Female,3,Laptop,Premium,Spain
1370,0,it,42,Female,2,Tablet,Basic,Italy
1371,2,es,34,Female,3,Laptop,Premium,Spain
1372,0,es,40,Female,3,Laptop,Basic,Spain
1373,1,us,42,Female,3,Laptop,Standard,United States
1374,1,ca,33,Male,4,Smart TV,Standard,Canada
1375,0,us,30,Male,3,Laptop,Basic,United States
1376,2,us,29,Male,2,Tablet,Premium,United States
1377,0,ca,31,Male,4,Smart TV,Basic,Canada
1378,1,gb,46,Female,4,Smart TV,Standard,United Kingdom
1379,2,au,46,Female,1,Smartphone,Premium,Australia
1380,0,de,47,Male,3,Laptop,Basic,Germany
1381,2,fr,48,Female,4,Smart TV,Premium,France
1382,0,br,32,Female,4,Smart TV,Basic,Brazil
1383,1,mx,51,Female,2,Tablet,Standard,Mexico
1384,1,es,33,Male,4,Smart TV,Standard,Spain
1385,0,it,43,Male,1,Smartphone,Basic,Italy
1386,2,es,43,Female,4,Smart TV,Premium,Spain
1387,0,es,42,Male,4,Smart TV,Basic,Spain
1388,1,us,30,Male,1,Smartphone,Standard,United States
1389,2,ca,50,Male,1,Smartphone,Premium,Canada
1390,0,us,51,Female,3,Laptop,Basic,United States
1391,2,us,36,Female,2,Tablet,Premium,United States
1392,0,ca,41,Female,2,Tablet,Basic,Canada
1393,1,gb,37,Male,4,Smart TV,Standard,United Kingdom
1394,1,au,30,Female,2,Tablet,Standard,Australia
1395,0,de,50,Female,2,Tablet,Basic,Germany
1396,2,fr,41,Female,4,Smart TV,Premium,France
1397,0,br,29,Female,3,Laptop,Basic,Brazil
1398,1,mx,43,Male,4,Smart TV,Standard,Mexico
1399,2,es,31,Female,4,Smart TV,Premium,Spain
1400,0,it,40,Male,3,Laptop,Basic,Italy
1401,2,es,35,Female,4,Smart TV,Premium,Spain
1402,0,es,39,Female,3,Laptop,Basic,Spain
1403,1,us,48,Male,3,Laptop,Standard,United States
1404,1,ca,42,Female,2,Tablet,Standard,Canada
1405,0,us,48,Female,4,Smart TV,Basic,United States
1406,2,us,33,Female,4,Smart TV,Premium,United States
1407,0,ca,45,Female,4,Smart TV,Basic,Canada
1408,1,gb,40,Female,4,Smart TV,Standard,United Kingdom
1409,2,au,38,Male,2,Tablet,Premium,Australia
1410,0,de,31,Female,2,Tablet,Basic,Germany
1411,2,fr,33,Female,4,Smart TV,Premium,France
1412,0,br,27,Male,3,Laptop,Basic,Brazil
1413,1,mx,47,Male,1,Smartphone,Standard,Mexico
1414,1,es,41,Male,2,Tablet,Standard,Spain
1415,0,it,32,Female,4,Smart TV,Basic,Italy
1416,2,es,31,Male,4,Smart TV,Premium,Spain
1417,0,es,43,Female,2,Tablet,Basic,Spain
1418,1,us,42,Female,4,Smart TV,Standard,United States
1419,2,ca,46,Male,1,Smartphone,Premium,Canada
1420,0,us,27,Female,1,Smartphone,Basic,United States
1421,0,us,48,Female,4,Smart TV,Basic,United States
1422,0,ca,49,Male,3,Laptop,Basic,Canada
1423,1,gb,43,Male,4,Smart TV,Standard,United Kingdom
1424,2,au,38,Male,3,Laptop,Premium,Australia
1425,0,de,37,Male,1,Smartphone,Basic,Germany
1426,0,fr,39,Female,4,Smart TV,Basic,France
1427,2,br,40,Male,2,Tablet,Premium,Brazil
1428,1,mx,40,Male,4,Smart TV,Standard,Mexico
1429,1,es,48,Male,3,Laptop,Standard,Spain
1430,0,it,43,Female,4,Smart TV,Basic,Italy
1431,2,es,46,Male,3,Laptop,Premium,Spain
1432,1,es,43,Male,1,Smartphone,Standard,Spain
1433,0,us,30,Female,2,Tablet,Basic,United States
1434,1,ca,51,Female,3,Laptop,Standard,Canada
1435,2,us,30,Male,1,Smartphone,Premium,United States
1436,0,us,47,Female,4,Smart TV,Basic,United States
1437,2,ca,41,Male,3,Laptop,Premium,Canada
1438,1,gb,45,Female,1,Smartphone,Standard,United Kingdom
1439,0,au,47,Female,3,Laptop,Basic,Australia
1440,1,de,48,Female,4,Smart TV,Standard,Germany
1441,2,fr,51,Female,2,Tablet,Premium,France
1442,0,br,29,Male,4,Smart TV,Basic,Brazil
1443,1,mx,43,Female,3,Laptop,Standard,Mexico
1444,2,es,49,Female,2,Tablet,Premium,Spain
1445,0,it,37,Male,1,Smartphone,Basic,Italy
1446,2,es,48,Male,2,Tablet,Premium,Spain
1447,0,es,36,Female,2,Tablet,Basic,Spain
1448,1,us,33,Female,3,Laptop,Standard,United States
1449,1,ca,38,Female,3,Laptop,Standard,Canada
1450,0,us,42,Female,1,Smartphone,Basic,United States
1451,2,us,30,Female,2,Tablet,Premium,United States
1452,0,ca,39,Male,4,Smart TV,Basic,Canada
1453,1,gb,36,Male,1,Smartphone,Standard,United Kingdom
1454,2,au,27,Female,1,Smartphone,Premium,Australia
1455,0,de,49,Male,4,Smart TV,Basic,Germany
1456,2,fr,31,Male,3,Laptop,Premium,France
1457,0,br,36,Male,3,Laptop,Basic,Brazil
1458,1,mx,41,Female,2,Tablet,Standard,Mexico
1459,1,es,45,Female,3,Laptop,Standard,Spain
1460,0,it,45,Male,4,Smart TV,Basic,Italy
1461,2,es,32,Male,4,Smart TV,Premium,Spain
1462,0,es,41,Female,1,Smartphone,Basic,Spain
1463,1,us,37,Male,4,Smart TV,Standard,United States
1464,2,ca,27,Male,3,Laptop,Premium,Canada
1465,0,us,41,Male,3,Laptop,Basic,United States
1466,2,us,30,Female,4,Smart TV,Premium,United States
1467,0,ca,43,Male,1,Smartphone,Basic,Canada
1468,1,gb,51,Male,3,Laptop,Standard,United Kingdom
1469,1,au,46,Female,4,Smart TV,Standard,Australia
1470,0,de,27,Female,2,Tablet,Basic,Germany
1471,2,fr,51,Female,1,Smartphone,Premium,France
1472,0,br,28,Female,3,Laptop,Basic,Brazil
1473,1,mx,33,Male,1,Smartphone,Standard,Mexico
1474,2,es,31,Female,3,Laptop,Premium,Spain
1475,0,it,47,Male,3,Laptop,Basic,Italy
1476,2,es,45,Female,2,Tablet,Premium,Spain
1477,0,es,42,Male,4,Smart TV,Basic,Spain
1478,1,us,47,Female,4,Smart TV,Standard,United States
1479,1,ca,29,Female,4,Smart TV,Standard,Canada
1480,0,us,49,Female,3,Laptop,Basic,United States
1481,2,us,41,Female,3,Laptop,Premium,United States
1482,0,ca,45,Male,1,Smartphone,Basic,Canada
1483,1,gb,49,Male,4,Smart TV,Standard,United Kingdom
1484,2,au,41,Male,4,Smart TV,Premium,Australia
1485,0,de,37,Male,3,Laptop,Basic,Germany
1486,2,fr,31,Male,1,Smartphone,Premium,France
1487,0,br,29,Male,1,Smartphone,Basic,Brazil
1488,1,mx,51,Female,4,Smart TV,Standard,Mexico
1489,1,es,33,Male,4,Smart TV,Standard,Spain
1490,0,it,31,Male,1,Smartphone,Basic,Italy
1491,2,es,42,Female,3,Laptop,Premium,Spain
1492,0,es,48,Female,3,Laptop,Basic,Spain
1493,1,us,37,Female,3,Laptop,Standard,United States
1494,2,ca,51,Female,1,Smartphone,Premium,Canada
1495,0,us,29,Female,2,Tablet,Basic,United States
1496,0,us,46,Male,2,Tablet,Basic,United States
1497,0,ca,35,Male,4,Smart TV,Basic,Canada
1498,1,gb,44,Female,1,Smartphone,Standard,United Kingdom
1499,2,au,36,Male,4,Smart TV,Premium,Australia
1500,0,de,38,Female,2,Tablet,Basic,Germany
1501,0,fr,36,Male,4,Smart TV,Basic,France
1502,2,br,40,Female,3,Laptop,Premium,Brazil
1503,1,mx,29,Male,3,Laptop,Standard,Mexico
1504,1,es,32,Male,4,Smart TV,Standard,Spain
1505,0,it,30,Male,3,Laptop,Basic,Italy
1506,2,es,47,Male,1,Smartphone,Premium,Spain
1507,1,es,28,Female,2,Tablet,Standard,Spain
1508,0,us,49,Male,3,Laptop,Basic,United States
1509,1,ca,50,Male,1,Smartphone,Standard,Canada
1510,2,us,33,Male,4,Smart TV,Premium,United States
1511,0,us,50,Male,4,Smart TV,Basic,United States
1512,2,ca,28,Female,4,Smart TV,Premium,Canada
1513,1,gb,41,Male,1,Smartphone,Standard,United Kingdom
1514,0,au,30,Female,1,Smartphone,Basic,Australia
1515,1,de,32,Male,4,Smart TV,Standard,Germany
1516,2,fr,50,Male,3,Laptop,Premium,France
1517,0,br,28,Female,4,Smart TV,Basic,Brazil
1518,1,mx,45,Male,4,Smart TV,Standard,Mexico
1519,2,es,31,Male,2,Tablet,Premium,Spain
1520,0,it,27,Female,1,Smartphone,Basic,Italy
1521,2,es,49,Male,2,Tablet,Premium,Spain
1522,0,es,32,Female,3,Laptop,Basic,Spain
1523,1,us,38,Male,4,Smart TV,Standard,United States
1524,1,ca,39,Male,1,Smartphone,Standard,Canada
1525,0,us,50,Female,2,Tablet,Basic,United States
1526,2,us,51,Male,2,Tablet,Premium,United States
1527,0,ca,32,Female,4,Smart TV,Basic,Canada
1528,1,gb,45,Female,4,Smart TV,Standard,United Kingdom
1529,2,au,31,Female,3,Laptop,Premium,Australia
1530,0,de,44,Male,1,Smartphone,Basic,Germany
1531,2,fr,30,Female,2,Tablet,Premium,France
1532,0,br,44,Female,2,Tablet,Basic,Brazil
